"Timestamp","Curs","Gènere","Itinerari (només si estàs cursant Batxillerat)","Quant temps a la setmana dediques, de mitjana, a la lectura de llibres o còmics per oci? (Ja sigui en format físic o digital).","Quants llibres o còmics t’has llegit aproximadament en els últims 12 mesos per oci? (Ja sigui en format físic o digital)","En cas que la resposta hagi estat diferent de 0 llibres o còmics, quantes pàgines, de mitjana, tenien aproximadament aquests llibres o còmics?","Actualment estàs llegint algun llibre o còmic per oci?","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la fantàstica.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la romàntica.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la de terror.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la negra.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la històrica.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Ciència ficció.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Còmic.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Clàssics.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Poesia.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Assaig (Filosofia, divulgació científica, etc.)]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Teatre.]","Quin format de lectura utilitzes més habitualment per a la lectura de llibres o còmics per oci? ","Quants cops aproximadament has visitat una biblioteca per llegir o agafar llibres en préstec en els últims 12 mesos per oci?","Quan llegeixes, com acostumen a ser les teves sessions de lectura?","Comparteixes opinions de lectura sobre llibres o còmics que has llegit o estàs llegint amb altres persones? (Amics, família, companys de classe, companys d’activitats extraescolars, etc.).","Veus o escoltes continguts audiovisuals relacionats amb literatura, llibres o còmics per oci?","T’agraden les lectures obligatòries de l’escola? ","Amb quina freqüència utilitzes resums d’internet o eines digitals (com IA generativa) per consultar el contingut de les lectures obligatòries de l’escola?","En quin grau llegeixes les lectures obligatòries de l’escola?","Fins a quin punt estàs d'acord amb la següent afirmació: des que utilitzo eines d’IA generativa (ChatGPT, Gemini, Copilot, Claude, etc.), he reduït la lectura de les lectures obligatòries de l’escola. ","Fins a quin punt estàs d'acord amb la següent afirmació: llegiria més lectures obligatòries de l'escola si s'adaptessin més als meus gustos.","Amb quina de les següents afirmacions t’identifiques més?","En general, creus que llegir per oci entre els nois i noies de la teva edat és vist com:","Quan veus un noi o noia de la teva edat llegint per oci, la teva primera impressió és:","Fins a quin punt estàs d'acord amb la següent afirmació: si els meus amics o companys de classe llegissin habitualment i parlessin sovint de llibres o còmics, jo també llegiria més.","Quant temps al dia dediques, de mitjana, a l’ús de dispositius digitals per a l’oci? (Mòbil, Ordinador, Tablet, Televisió, Smart-watch, etc.).","Quant temps al dia dediques, de mitjana, a utilitzar xarxes socials o veure contingut audiovisual ràpid? (Instagram, TikTok, WhatsApp, X, Telegram, Facebook, Shorts de YouTube).","Quant temps al dia dediques, de mitjana, a veure o sentir contingut audiovisual en Plataformes com Netflix, YouTube, Twitch, Canals de Televisió, Amazon Prime, Spotify, Movistar +, DAZN? (Ja sigui en format vídeo gravat, vídeo en streaming o pòdcast)","Quant temps al dia dediques, de mitjana, a jugar a videojocs. (Ja sigui en PlayStation, Xbox, PC, mòbil, Nintendo Switch, Nintendo DS, etc.).","Quan llegeixes, acostumes a fer-ho amb música, vídeos o pòdcasts de fons?","Amb quina freqüència consultes xarxes socials habitualment mentre llegeixes?","Fins a quin punt estàs d'acord amb la següent afirmació: llegiria més llibres o còmics si dediqués menys temps a les xarxes socials i plataformes de videos curts? . (Instagram, TikTok, WhatsApp, X, Telegram, Facebook, Shorts de YouTube).","Fins a quin punt estàs d'acord amb la següent afirmació: llegiria més llibres o còmics si dediqués menys temps a videojocs (PlayStation, PC, mòbil, etc.) i/o plataformes de contingut audiovisual.  (Netflix, YouTube, Twitch, canals de televisió, Amazon Prime, HBO, Disney +, Movistar +, DAZN).","Quant temps al dia dediques, de mitjana, a l’estudi i la realització de tasques acadèmiques fora de l’horari escolar? (Exàmens, deures, treballs, etc.)","Quant temps al dia dediques, de mitjana, a realitzar activitats relacionades amb la cultura fora de l’horari escolar? (Música, dansa, teatre, pintura, escriptura, visites a museus, etc.).","Quant temps al dia dediques, de mitjana, a la pràctica d’esport fora de l’horari escolar? (Futbol, bàsquet, atletisme, ciclisme, natació, ioga, gym, senderisme, tenis, pàdel, ping-pong, etc.).","Quant temps al dia dediques, de mitjana, a quedar amb amics / amigues o parella sentimental fora de l’horari escolar?","Fins a quin punt estàs d'acord amb la següent afirmació: llegiria més llibres o còmics si tingués menys càrrega acadèmica fora d'horari escolar. (Exàmens, deures, treballs, etc.)","Quin és el nivell d’estudis més alt dels teus pares o tutors legals?","Durant la teva infància i adolescència, amb quina freqüència has vist als teus pares o tutors legals llegint llibres o còmics per oci?","Durant la teva infància i adolescència, amb quina freqüència has parlat amb els teus pares o tutors legals sobre literatura, llibres o còmics?","Durant la teva infància i adolescència, amb quina freqüència heu realitzat sessions de lectura conjunta a casa?","Durant la teva infància i adolescència, amb quina freqüència aproximadament has anat a la biblioteca amb els teus pares o tutors legals a llegir o agafar llibres en préstec?","Fins a quin punt estàs d'acord amb la següent afirmació: a casa meva hi ha normes clares sobre el temps que puc dedicar a les pantalles i dispositius digitals.","Quants llibres aproximadament heu tingut a casa durant la teva infància i adolescència?"
"2026/04/24 1:58:01 PM GMT+3","3r d'ESO.","Masculí.","","3 hores o més a la setmana.","Més de 15 llibres o còmics","300-599 pàgines.","Sí.","1","1","1","1","3","1","1","2","2","3","2","Digital (llibre Web o PDF en dispositiu electrònic).","0 cops.","Depèn molt del moment (no tinc un patró clar).","Gairebé mai.","Gairebé mai.","Poc.","Mai.","Les llegeixo totes.","Molt en desacord.","Molt d'acord.","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat avorrida o poc interessant.","Negativa: l'associo amb estrany / estranya, avorrit / avorrida o poc social.","Molt en desacord.","3 hores o més al dia.","Menys de 30 minuts al dia.","0 minuts al dia.","Entre 1 i 2 hores al dia.","Sovint.","No miro mai les xarxes socials mentre llegeixo","Molt en desacord.","Molt en desacord.","Menys de 30 minuts al dia.","Menys de 30 minuts al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Molt d'acord.","Educació Secundària.","Gairebé mai.","Gairebé mai.","Gairebé mai.","Gairebé mai.","Molt en desacord.","Més de 200 llibres."
"2026/04/24 1:58:19 PM GMT+3","3r d'ESO.","Femení.","","3 hores o més a la setmana.","Més de 15 llibres o còmics","300-599 pàgines.","Sí.","2","1","","","","3","","","","","","Físic / en paper.","3-5 cops.","Depèn molt del moment (no tinc un patró clar).","Molt sovint.","Molt sovint.","Bastant.","Mai.","Les llegeixo totes.","Parcialment d'acord.","Molt d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Poc d'acord,","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Gairebé mai.","No miro mai les xarxes socials mentre llegeixo","Molt d'acord.","Parcialment d'acord.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Entre 1 i 2 hores al dia.","Molt d'acord.","Estudis Universitaris.","Molt sovint.","Molt sovint.","Algunes vegades.","Algunes vegades.","Bastant d'acord.","Més de 200 llibres."
"2026/04/24 1:58:41 PM GMT+3","3r d'ESO.","Femení.","","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Mai.","Mai.","Regular.","Algunes vegades.","No en llegeixo cap.","Parcialment d'acord.","Parcialment d'acord.","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Poc d'acord,","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","Menys de 30 minuts al dia.","0 minuts al dia.","Mai.","Cada 15 minuts aprox.","Parcialment d'acord.","Molt en desacord.","Entre 30 minuts i 1 hora al dia.","0 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Parcialment d'acord.","Estudis Universitaris.","Algunes vegades.","Algunes vegades.","Gairebé mai.","Algunes vegades.","Bastant d'acord.","Més de 200 llibres."
"2026/04/24 1:59:27 PM GMT+3","3r d'ESO.","Masculí.","","Menys de 30 minuts a la setmana.","3-5 llibres o còmics.","100-299 pàgines.","No.","","","","","","","","","","","","Físic / en paper.","1-2 cops.","Combino estones curtes (15–30 minuts) i mitjanes (30–60 minuts).","Gairebé mai.","Gairebé mai.","Regular.","Molt sovint.","Les llegeixo gairebé totes.","Poc d'acord,","Bastant d'acord.","La lectura em sembla interessant i una activitat agradable.","Una activitat avorrida o poc interessant.","Neutra.","Parcialment d'acord.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Algunes vegades.","Cada 15 minuts aprox.","Bastant d'acord.","Poc d'acord,","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Molt d'acord.","Estudis Universitaris.","Algunes vegades.","Algunes vegades.","Gairebé mai.","Sovint.","Poc d'acord,","Entre 101 i 200 llibres."
"2026/04/24 2:00:41 PM GMT+3","3r d'ESO.","Femení.","","0 minuts.","1-2 llibres o còmics.","1-99 pàgines.","No.","","","","","","","","","","","","Físic / en paper.","0 cops.","No llegeixo per oci.","Mai.","Mai.","Regular.","Algunes vegades.","No en llegeixo cap.","Parcialment d'acord.","Bastant d'acord.","La lectura m’és indiferent.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Bastant d'acord.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Algunes vegades.","No miro mai les xarxes socials mentre llegeixo","Poc d'acord,","Molt en desacord.","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","3 hores o més al dia.","Entre 30 minuts i 1 hora al dia.","Bastant d'acord.","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Mai.","Mai.","Mai.","Molt sovint.","Parcialment d'acord.","Entre 26 i 100 llibres."
"2026/04/24 2:00:46 PM GMT+3","3r d'ESO.","Femení.","","Menys de 30 minuts a la setmana.","3-5 llibres o còmics.","1-99 pàgines.","No.","","1","","","","","","","","","","wattpad,webtoon","0 cops.","Depèn molt del moment (no tinc un patró clar).","Mai.","Mai.","Poc.","Molt sovint.","En llegeixo poques o molt poques.","Poc d'acord,","Parcialment d'acord.","La lectura em sembla interessant i una activitat agradable.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Poc d'acord,","3 hores o més al dia.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","0 minuts al dia.","Mai.","Cada 15 minuts aprox.","Poc d'acord,","Molt en desacord.","3 hores o més al dia.","0 minuts al dia.","Entre 30 minuts i 1 hora al dia.","3 hores o més al dia.","Parcialment d'acord.","Estudis Universitaris.","Gairebé mai.","Mai.","Mai.","Mai.","Poc d'acord,","Entre 1 i 10 llibres."
"2026/04/24 2:01:12 PM GMT+3","3r d'ESO.","Femení.","","Entre 1 i 2 hores a la setmana.","Més de 15 llibres o còmics","300-599 pàgines.","Sí.","3","3","1","","","2","","2","","","","Físic / en paper.","3-5 cops.","Combino estones curtes (15–30 minuts) i mitjanes (30–60 minuts).","Molt sovint.","Algunes vegades.","Bastant.","Mai.","Les llegeixo totes.","Molt en desacord.","Molt d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat avorrida o poc interessant.","Neutra.","Bastant d'acord.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","0 minuts al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Molt en desacord.","Molt en desacord.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Molt d'acord.","Estudis Universitaris.","Sovint.","Molt sovint.","Algunes vegades.","Sovint.","Molt d'acord.","Més de 200 llibres."
"2026/04/24 2:01:35 PM GMT+3","3r d'ESO.","Femení.","","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Mai.","Sovint.","Poc.","Algunes vegades.","En llegeixo poques o molt poques.","Bastant d'acord.","Bastant d'acord.","La lectura no m'agrada gens o em sembla avorrida.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Poc d'acord,","3 hores o més al dia.","Entre 1 i 2 hores al dia.","3 hores o més al dia.","Menys de 30 minuts al dia.","Mai.","Cada 15 minuts aprox.","Bastant d'acord.","Molt d'acord.","Entre 30 minuts i 1 hora al dia.","Entre 2 i 3 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 2 i 3 hores al dia.","Bastant d'acord.","Estudis Universitaris.","Algunes vegades.","Gairebé mai.","Mai.","Mai.","Parcialment d'acord.","Entre 11 i 25 llibres."
"2026/04/24 2:01:44 PM GMT+3","3r d'ESO.","Masculí.","","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Gairebé mai.","Mai.","Gens.","Sovint.","En llegeixo aproximadament la meitat.","Poc d'acord,","Parcialment d'acord.","La lectura no m'agrada gens o em sembla avorrida.","Una activitat avorrida o poc interessant.","Neutra.","Poc d'acord,","Entre 2 i 3 hores al dia.","3 hores o més al dia.","Entre 30 minuts i 1 hora al dia.","Menys de 30 minuts al dia.","Mai.","Cada 15 minuts aprox.","Poc d'acord,","Poc d'acord,","Menys de 30 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Poc d'acord,","Estudis Universitaris.","Algunes vegades.","Gairebé mai.","Molt sovint.","Mai.","Parcialment d'acord.","Entre 1 i 10 llibres."
"2026/04/24 2:01:46 PM GMT+3","3r d'ESO.","Femení.","","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Sovint.","Mai.","Regular.","Gairebé mai.","Les llegeixo totes.","Molt en desacord.","Poc d'acord,","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat avorrida o poc interessant.","Positiva: l'associo amb intel·ligent o interessant.","Parcialment d'acord.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","0 minuts al dia.","Algunes vegades.","Cada 15 minuts aprox.","Bastant d'acord.","Bastant d'acord.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","0 minuts","Entre 2 i 3 hores al dia.","Poc d'acord,","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Algunes vegades.","Mai.","Mai.","Algunes vegades.","Poc d'acord,","Entre 26 i 100 llibres."
"2026/04/24 2:02:06 PM GMT+3","3r d'ESO.","Masculí.","","Entre 30 minuts i 1 hora a la setmana.","1-2 llibres o còmics.","100-299 pàgines.","Sí.","1","2","","","2","3","","2","","","","Físic / en paper.","1-2 cops.","Llegeixo gairebé sempre en estones molt curtes (menys de 15 minuts).","Mai.","Mai.","Regular.","Sovint.","En llegeixo aproximadament la meitat.","Parcialment d'acord.","Bastant d'acord.","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Poc d'acord,","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Algunes vegades.","Cada 5 minuts aprox.","Bastant d'acord.","Bastant d'acord.","Entre 30 minuts i 1 hora al dia.","0 minuts al dia.","Entre 2 i 3 hores al dia.","Entre 30 minuts i 1 hora al dia.","Parcialment d'acord.","Estudis Universitaris.","Sovint.","Algunes vegades.","Algunes vegades.","Sovint.","Poc d'acord,","Entre 11 i 25 llibres."
"2026/04/24 2:02:43 PM GMT+3","3r d'ESO.","Masculí.","","Entre 30 minuts i 1 hora a la setmana.","3-5 llibres o còmics.","100-299 pàgines.","Sí.","3","1","1","1","1","3","3","1","1","1","1","Físic / en paper.","1-2 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Algunes vegades.","Mai.","Bastant.","Algunes vegades.","Les llegeixo totes.","Molt en desacord.","Poc d'acord,","La lectura em sembla interessant i una activitat agradable.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Parcialment d'acord.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","0 minuts al dia.","Mai.","Cada 30 minuts aprox.","Molt d'acord.","Molt en desacord.","Entre 1 i 2 hores al dia.","0 minuts al dia.","0 minuts","Entre 1 i 2 hores al dia.","Poc d'acord,","Estudis Universitaris.","Algunes vegades.","Sovint.","Mai.","Algunes vegades.","Bastant d'acord.","Entre 101 i 200 llibres."
"2026/04/24 2:03:24 PM GMT+3","3r d'ESO.","Femení.","","0 minuts.","1-2 llibres o còmics.","300-599 pàgines.","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Algunes vegades.","Mai.","Poc.","Mai.","Les llegeixo totes.","Parcialment d'acord.","Molt en desacord.","La lectura no m'agrada gens o em sembla avorrida.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Molt en desacord.","3 hores o més al dia.","3 hores o més al dia.","Entre 30 minuts i 1 hora al dia.","Menys de 30 minuts al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Poc d'acord,","Molt en desacord.","Entre 2 i 3 hores al dia.","0 minuts al dia.","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","Parcialment d'acord.","Estudis Universitaris.","Molt sovint.","Algunes vegades.","Gairebé mai.","Sovint.","Poc d'acord,","Entre 101 i 200 llibres."
"2026/04/24 2:03:49 PM GMT+3","3r d'ESO.","Masculí.","","Menys de 30 minuts a la setmana.","1-2 llibres o còmics.","100-299 pàgines.","No.","","","","","","","1","","","","","Físic / en paper.","1-2 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Gairebé mai.","Gairebé mai.","Gens.","Mai.","En llegeixo poques o molt poques.","Poc d'acord,","Bastant d'acord.","La lectura em sembla interessant i una activitat agradable.","Una activitat avorrida o poc interessant.","Neutra.","Parcialment d'acord.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Menys de 30 minuts al dia.","Molt sovint.","Cada 15 minuts aprox.","Parcialment d'acord.","Poc d'acord,","Menys de 30 minuts al dia.","0 minuts al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Bastant d'acord.","Educació Secundària.","Sovint.","Sovint.","Mai.","Sovint.","Parcialment d'acord.","Entre 26 i 100 llibres."
"2026/04/24 2:04:09 PM GMT+3","3r d'ESO.","Femení.","","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Algunes vegades.","Sovint.","Regular.","Algunes vegades.","En llegeixo aproximadament la meitat.","Parcialment d'acord.","Poc d'acord,","La lectura m’és indiferent.","Una activitat positiva o interessant.","Neutra.","Poc d'acord,","0 minuts al dia.","3 hores o més al dia.","3 hores o més al dia.","0 minuts al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Parcialment d'acord.","Molt d'acord.","3 hores o més al dia.","0 minuts al dia.","0 minuts","Entre 2 i 3 hores al dia.","Bastant d'acord.","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Algunes vegades.","Algunes vegades.","Mai.","Algunes vegades.","Parcialment d'acord.","Entre 1 i 10 llibres."
"2026/04/24 2:05:11 PM GMT+3","3r d'ESO.","Masculí.","","Entre 30 minuts i 1 hora a la setmana.","1-2 llibres o còmics.","","No.","","","","","","","","","","","","Físic / en paper.","0 cops.","Depèn molt del moment (no tinc un patró clar).","Gairebé mai.","Gairebé mai.","Gens.","Algunes vegades.","En llegeixo aproximadament la meitat.","Parcialment d'acord.","Bastant d'acord.","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Poc d'acord,","3 hores o més al dia.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Poc d'acord,","Poc d'acord,","Entre 1 i 2 hores al dia.","0 minuts al dia.","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","Parcialment d'acord.","Estudis Universitaris.","Sovint.","Algunes vegades.","Gairebé mai.","Gairebé mai.","Parcialment d'acord.","Entre 1 i 10 llibres."
"2026/04/24 2:05:12 PM GMT+3","3r d'ESO.","Masculí.","","Menys de 30 minuts a la setmana.","3-5 llibres o còmics.","100-299 pàgines.","No.","2","","","","","3","1","","","","","Físic / en paper.","1-2 cops.","Depèn molt del moment (no tinc un patró clar).","Mai.","Algunes vegades.","Poc.","Mai.","En llegeixo aproximadament la meitat.","Molt d'acord.","Bastant d'acord.","La lectura no m'agrada gens o em sembla avorrida.","Una activitat avorrida o poc interessant.","Neutra.","Parcialment d'acord.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","3 hores o més al dia.","Algunes vegades.","No miro mai les xarxes socials mentre llegeixo","Poc d'acord,","Parcialment d'acord.","Entre 2 i 3 hores al dia.","Menys de 30 minuts al dia.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Bastant d'acord.","No ho sé / Prefereixo no respondre.","Sovint.","Gairebé mai.","Mai.","Algunes vegades.","Bastant d'acord.","Entre 1 i 10 llibres."
"2026/04/24 2:07:01 PM GMT+3","3r d'ESO.","Femení.","","3 hores o més a la setmana.","11-15 llibres o còmics.","300-599 pàgines.","Sí.","1","1","2","2","3","2","3","2","3","3","3","Físic / en paper.","1-2 cops.","Depèn molt del moment (no tinc un patró clar).","Sovint.","Mai.","Bastant.","Mai.","Les llegeixo gairebé totes.","Poc d'acord,","Parcialment d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Poc d'acord,","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Gairebé mai.","No miro mai les xarxes socials mentre llegeixo","Bastant d'acord.","Bastant d'acord.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Menys de 30 minuts al dia.","Molt d'acord.","No ho sé / Prefereixo no respondre.","Algunes vegades.","Molt sovint.","Gairebé mai.","Algunes vegades.","Parcialment d'acord.","Entre 26 i 100 llibres."
"2026/04/24 2:07:48 PM GMT+3","3r d'ESO.","Masculí.","","Entre 30 minuts i 1 hora a la setmana.","3-5 llibres o còmics.","100-299 pàgines.","Sí.","2","","","3","","1","","","","","","Físic / en paper.","1-2 cops.","Depèn molt del moment (no tinc un patró clar).","Algunes vegades.","Gairebé mai.","Regular.","Gairebé mai.","Les llegeixo totes.","Poc d'acord,","Molt d'acord.","La lectura em sembla interessant i una activitat agradable.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Parcialment d'acord.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Bastant d'acord.","Parcialment d'acord.","Entre 30 minuts i 1 hora al dia.","0 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Parcialment d'acord.","Educació Secundària.","Algunes vegades.","Algunes vegades.","Mai.","Gairebé mai.","Parcialment d'acord.","Entre 26 i 100 llibres."
"2026/04/24 2:09:44 PM GMT+3","3r d'ESO.","Femení.","Ciències Socials.","3 hores o més a la setmana.","Més de 15 llibres o còmics","100-299 pàgines.","Sí.","","3","","","","","3","","","","","Digital (llibre Web o PDF en dispositiu electrònic).","1-2 cops.","Depèn molt del moment (no tinc un patró clar).","Algunes vegades.","Mai.","Poc.","Sovint.","En llegeixo poques o molt poques.","Bastant d'acord.","Molt d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat avorrida o poc interessant.","Neutra.","Parcialment d'acord.","Entre 2 i 3 hores al dia.","Menys de 30 minuts al dia.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Sovint.","Cada hora aprox.","Bastant d'acord.","Poc d'acord,","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","0 minuts","3 hores o més al dia.","Molt d'acord.","Estudis Universitaris.","Mai.","Mai.","Algunes vegades.","Gairebé mai.","Parcialment d'acord.","Entre 11 i 25 llibres."
"2026/04/24 8:44:21 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","Entre 1 i 2 hores a la setmana.","3-5 llibres o còmics.","300-599 pàgines.","Sí.","2","1","","3","","","","","","","","Físic / en paper.","3-5 cops.","Depèn molt del moment (no tinc un patró clar).","Algunes vegades.","Mai.","Bastant.","Mai.","Les llegeixo totes.","Molt en desacord.","Bastant d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat avorrida o poc interessant.","Positiva: l'associo amb intel·ligent o interessant.","Molt en desacord.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Algunes vegades.","Cada 2 hores aprox.","Poc d'acord,","Molt en desacord.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","0 minuts al dia.","Molt d'acord.","Estudis Universitaris.","Molt sovint.","Algunes vegades.","Gairebé mai.","Sovint.","Parcialment d'acord.","Entre 101 i 200 llibres."
